Address,Lot Size,Total SQFT,Year Built,Bed,Full Bath,Sale Date,Sale Price,Description
1139 COMMUNITY DR,0.0483,1990,2014,3,2,9/16/19,347000,TOWNHOUSE
1139 COMMUNITY DR,0.0483,1990,2014,3,2,8/21/18,347000,TOWNHOUSE
1128 COMMUNITY DR,0.0619,1921,2014,3,2,8/23/19,344000,TOWNHOUSE
1128 COMMUNITY DR,0.0619,1921,2014,3,2,5/11/17,315000,TOWNHOUSE
1120 COMMUNITY DR,0.0451,1990,2014,3,2,3/27/19,350000,TOWNHOUSE
1116 COMMUNITY DR,0.0451,1990,2014,3,2,6/13/19,347500,TOWNHOUSE
1116 COMMUNITY DR,0.0451,1990,2014,3,2,5/24/18,345000,TOWNHOUSE
1112 COMMUNITY DR,0.0451,1990,2014,3,2,10/10/18,342000,TOWNHOUSE
1108 COMMUNITY DR,0.0451,1990,2014,3,2,9/6/19,350000,TOWNHOUSE
1106 DAKOTA DR,0.0434,1990,2014,3,2,3/6/18,340000,TOWNHOUSE
1102 SWEET HILL DR,0.1016,2520,2014,3,2,8/1/19,435000,TOWNHOUSE
1335 COMMUNITY DR,0.0875,1921,2015,3,2,1/31/18,355000,TOWNHOUSE
1319 COMMUNITY DR,0.0632,1921,2015,3,2,3/21/19,375000,TOWNHOUSE
1319 COMMUNITY DR,0.0632,1921,2015,3,2,1/23/18,369000,TOWNHOUSE
1315 COMMUNITY DR,0.0421,1990,2015,3,2,2/18/19,350000,TOWNHOUSE
1307 COMMUNITY DR,0.0596,1921,2015,3,2,8/15/19,379000,TOWNHOUSE
1249 DAKOTA DR,0.069,2520,2015,3,2,12/27/17,418000,TOWNHOUSE
1245 DAKOTA DR,0.069,2499,2015,3,2,5/3/19,410000,TOWNHOUSE
1228 TURNBRIDGE DR,0.0483,1990,2015,3,2,5/3/19,350000,TOWNHOUSE
1224 TURNBRIDGE DR,0.0695,1921,2015,3,2,5/22/19,350000,TOWNHOUSE
1217 DAKOTA DR,0.0434,1990,2015,3,2,8/31/17,310000,TOWNHOUSE
1205 DAKOTA DR,0.0434,1990,2015,3,2,10/22/19,350000,TOWNHOUSE
1204 COMMUNITY DR,0.0452,1990,2015,3,2,9/28/18,352500,TOWNHOUSE
1196 TURNBRIDGE DR,0.0719,2544,2015,3,2,1/31/18,435000,TOWNHOUSE
1196 TURNBRIDGE DR,0.0719,2544,2015,3,2,11/7/17,407000,TOWNHOUSE
1196 COMMUNITY DR,0.0691,1921,2015,3,2,9/25/18,370000,TOWNHOUSE
1192 TURNBRIDGE DR,0.072,2544,2015,3,2,9/21/17,405000,TOWNHOUSE
1192 COMMUNITY DR,0.069,1921,2015,3,2,11/29/17,339500,TOWNHOUSE
1184 TURNBRIDGE DR,0.0719,2499,2015,3,2,3/21/17,407000,TOWNHOUSE
1173 DAKOTA DR,0.0434,1990,2015,3,2,12/12/18,354000,TOWNHOUSE
1164 TURNBRIDGE DR,0.0719,2520,2015,3,2,12/20/17,415500,TOWNHOUSE
1160 TURNBRIDGE DR,0.0719,2520,2015,3,2,3/20/17,417500,TOWNHOUSE
1152 TURNBRIDGE DR,0.1028,2544,2015,3,2,11/7/18,461550,TOWNHOUSE
1124 TURNBRIDGE DR,0.0451,1990,2015,3,2,9/19/18,349000,TOWNHOUSE
1112 TURNBRIDGE DR,0.0451,1990,2015,3,2,5/29/18,350100,TOWNHOUSE
1073 PRESCOTT DR,0.0717,2544,2015,3,2,5/17/18,417500,TOWNHOUSE
1069 PRESCOTT DR,0.1158,2499,2015,3,2,4/15/19,435000,TOWNHOUSE
1069 PRESCOTT DR,0.1158,2499,2015,3,2,2/14/17,410000,TOWNHOUSE
1057 PRESCOTT DR,0.1218,2544,2015,3,2,10/6/18,450000,TOWNHOUSE
2795 CAROLINE DR,0.0458,1990,2016,3,2,11/8/19,349000,TOWNHOUSE
2695 MALLORY BLVD,0.141,2782,2016,3,2,12/29/16,483630,SINGLE FAMILY
2686 CAROLINE DR,0.1722,3122,2016,2,2,12/15/16,588385,SINGLE FAMILY
1306 COMMUNITY DR,0.0596,1921,2016,3,2,1/15/18,360000,TOWNHOUSE
1123 TURNBRIDGE DR,0.1648,3258,2017,2,2,2/2/17,614828,SINGLE FAMILY
1115 TURNBRIDGE DR,0.195,3258,2017,3,2,5/26/17,550000,SINGLE FAMILY
1115 SWEET HILL DR,0.2474,2830,2017,3,2,4/27/17,535000,SINGLE FAMILY
2668 GREENWAY DR,0.3472,5812,2019,3,2,9/6/18,330000,SINGLE FAMILY
2668 GREENWAY DR,0.3472,5812,2019,3,2,6/28/17,2925000,SINGLE FAMILY
245 SWEET BAY CIR,0.1346,3440,1998,5,3,5/24/17,586000,SINGLE FAMILY
233 SWEET BAY CIR,0.1559,3440,1998,5,3,8/15/17,570375,SINGLE FAMILY
114 SWEET BAY CIR,0.1546,3913,1998,4,3,6/14/18,593000,SINGLE FAMILY
113 NEWHAVEN BLVD,0.1251,3440,1998,4,3,6/16/17,605000,SINGLE FAMILY
522 SWEET BAY CIR,0.1515,3916,1999,4,3,6/23/17,540000,SINGLE FAMILY
330 MARLBERRY CIR,0.1323,3440,1999,4,3,12/11/17,585000,SINGLE FAMILY
316 SWEET BAY CIR,0.1699,3916,1999,4,3,1/10/19,622000,SINGLE FAMILY
294 BARBADOS DR,0.2056,4754,1999,5,3,4/23/18,1200000,SINGLE FAMILY
164 BARBADOS DR,0.1961,3916,1999,4,3,5/29/18,690000,SINGLE FAMILY
160 HONEYSUCKLE DR,0.1198,3440,1999,5,3,10/26/18,591500,SINGLE FAMILY
154 SWEET BAY CIR,0.1634,3916,1999,4,3,2/22/17,547500,SINGLE FAMILY
152 SWEET BAY CIR,0.1564,3916,1999,4,3,12/1/16,541000,SINGLE FAMILY
136 SWEET BAY CIR,0.1527,3916,1999,4,3,3/22/19,750000,SINGLE FAMILY
128 VILLAGE WAY,0.2848,3694,1999,3,3,1/26/18,725000,SINGLE FAMILY
127 DATE PALM DR,0.213,3440,1999,5,3,7/20/18,640000,SINGLE FAMILY
118 BARBADOS DR,0.1958,4682,1999,5,3,5/13/19,950000,SINGLE FAMILY
308 ST LUCIA LN,0.161,3440,2000,5,3,3/30/18,675000,SINGLE FAMILY
308 ST LUCIA LN,0.161,3440,2000,5,3,2/6/17,621500,SINGLE FAMILY
278 BARBADOS DR,0.1988,4682,2000,5,3,8/10/18,1149000,SINGLE FAMILY
278 BARBADOS DR,0.1988,4682,2000,5,3,5/17/17,925000,SINGLE FAMILY
198 BARBADOS DR,0.2169,4682,2000,5,3,5/3/19,1000000,SINGLE FAMILY
186 BARBADOS DR,0.1958,4682,2000,5,3,12/19/16,700000,SINGLE FAMILY
302 BOUGAINVILLEA DR,0.1588,3440,2001,5,3,6/25/19,719000,SINGLE FAMILY
280 NEWHAVEN BLVD,0.14,3440,2001,5,3,6/28/18,625000,SINGLE FAMILY
225 POINCIANA DR,0.1286,3440,2001,5,3,12/14/17,589450,SINGLE FAMILY
216 MARLBERRY CIR,0.1393,3440,2001,5,3,6/5/17,618000,SINGLE FAMILY
215 MARLBERRY CIR,0.1761,4229,2001,5,3,12/12/16,680000,SINGLE FAMILY
214 NEWHAVEN BLVD,0.1336,3440,2001,5,3,6/27/17,545000,SINGLE FAMILY
213 MARLBERRY CIR,0.2012,4682,2001,5,3,5/7/18,820000,SINGLE FAMILY
131 POINCIANA DR,0.1286,3440,2001,5,3,12/28/16,540000,SINGLE FAMILY
130 PEABODY DR,0.1452,3606,2001,5,3,1/31/19,591000,SINGLE FAMILY
112 SYCAMORE DR,0.1228,3440,2001,4,3,7/23/19,629000,SINGLE FAMILY
112 POINCIANA DR,0.1505,3440,2001,5,3,8/31/17,596000,SINGLE FAMILY
107 MARLBERRY CIR,0.1722,4229,2001,5,3,1/23/17,745000,SINGLE FAMILY
4102 PARKSIDE DR,0.1357,2427,2003,3,3,5/23/17,355000,TOWNHOUSE
4050 PARKSIDE DR,0.0862,2427,2003,3,3,12/19/16,375000,TOWNHOUSE
3830 GREENWAY DR,0.1031,2427,2003,3,3,11/19/19,403000,TOWNHOUSE
3826 GREENWAY DR,0.1059,2427,2003,3,3,3/20/17,328000,TOWNHOUSE
3818 GREENWAY DR,0.1036,2427,2003,3,3,1/25/18,360000,TOWNHOUSE
3531 GREENWAY DR,0.0806,2427,2003,3,3,7/28/18,385000,TOWNHOUSE
3506 COMMUNITY DR,0.1585,3962,2003,4,3,4/22/18,640000,SINGLE FAMILY
3372 GREENWAY DR,0.0786,2427,2003,3,3,9/6/18,384900,TOWNHOUSE
3368 GREENWAY DR,0.0786,2427,2003,3,3,3/7/19,380000,TOWNHOUSE
3364 GREENWAY DR,0.0786,2427,2003,3,3,9/25/18,300000,TOWNHOUSE
318 SAN REMO DR,0.1797,3828,2003,5,3,6/19/19,730000,SINGLE FAMILY
317 GALICIA WAY,0.1722,3697,2003,4,3,11/1/17,665000,SINGLE FAMILY
315 GALICIA WAY,0.2195,4114,2003,3,3,2/22/18,765000,SINGLE FAMILY
238 SORIANO DR,0.0931,2427,2003,3,3,5/31/19,400000,TOWNHOUSE
226 SORIANO DR,0.0798,2427,2003,3,3,11/27/17,350000,TOWNHOUSE
222 SORIANO DR,0.0798,2427,2003,3,3,12/15/17,335000,TOWNHOUSE
206 SORIANO DR,0.0798,2427,2003,3,3,10/11/18,350000,TOWNHOUSE
1848 JEAGA DR,0.0772,2427,2003,3,3,6/12/19,395000,TOWNHOUSE
1848 JEAGA DR,0.0772,2427,2003,3,3,10/12/18,382000,TOWNHOUSE
1824 JEAGA DR,0.1586,2427,2003,3,3,1/8/17,383000,TOWNHOUSE
1697 JEAGA DR,0.1147,2427,2003,3,3,4/5/18,380000,TOWNHOUSE
1693 JEAGA DR,0.0749,2427,2003,3,3,2/26/18,360000,TOWNHOUSE
1677 JEAGA DR,0.0768,2427,2003,3,3,8/18/17,335000,TOWNHOUSE
1665 JEAGA DR,0.0787,2427,2003,3,3,12/20/18,372500,TOWNHOUSE
1665 JEAGA DR,0.0787,2427,2003,3,3,8/29/17,337250,TOWNHOUSE
164 SORIANO DR,0.1092,2427,2003,3,3,3/11/19,395000,TOWNHOUSE
164 SORIANO DR,0.1092,2427,2003,3,3,2/21/17,370000,TOWNHOUSE
1637 JEAGA DR,0.0809,2427,2003,3,3,1/7/19,378000,TOWNHOUSE
1629 JEAGA DR,0.1944,2427,2003,3,3,8/3/18,379000,TOWNHOUSE
1613 JEAGA DR,0.0827,2427,2003,3,3,3/29/18,365000,TOWNHOUSE
161 RIVINIA DR,0.076,2427,2003,3,3,6/20/17,345000,TOWNHOUSE
160 SORIANO DR,0.0798,2427,2003,3,3,11/25/19,415000,TOWNHOUSE
1593 JEAGA DR,0.0858,2427,2003,3,3,5/29/19,424500,TOWNHOUSE
1593 JEAGA DR,0.0858,2427,2003,3,3,3/29/18,381000,TOWNHOUSE
1573 JEAGA DR,0.086,2427,2003,3,3,10/5/18,368000,TOWNHOUSE
157 RIVINIA DR,0.076,2427,2003,3,3,7/30/18,395000,TOWNHOUSE
151 SEGOVIA WAY,0.2531,4903,2003,3,3,3/1/17,915311,SINGLE FAMILY
141 RIVINIA DR,0.076,2427,2003,3,3,1/26/18,390000,TOWNHOUSE
141 BARCELONA DR,0.2717,4844,2003,4,3,6/25/19,1100000,SINGLE FAMILY
139 RIVINIA DR,0.076,2427,2003,3,3,7/20/17,395000,TOWNHOUSE
128 SEGOVIA WAY,0.2968,5366,2003,3,3,6/25/19,1175000,SINGLE FAMILY
127 RIVINIA DR,0.0763,2427,2003,3,3,9/5/17,362500,TOWNHOUSE
121 RIVINIA DR,0.0763,2427,2003,3,3,5/4/17,352500,TOWNHOUSE
118 MORNING DEW CIR,0.0375,2533,2003,3,3,7/23/18,320000,TOWNHOUSE
117 BILBOA DR,0.2194,3929,2003,4,3,9/26/17,975000,SINGLE FAMILY
116 SARDINIA CIR,0.202,4058,2003,5,3,10/19/18,700000,SINGLE FAMILY
114 VALENCIA BLVD,0.261,4486,2003,4,3,12/10/18,1150000,SINGLE FAMILY
111 BILBOA DR,0.1888,3902,2003,4,3,10/9/19,750000,SINGLE FAMILY
107 SEGOVIA WAY,0.2706,4058,2003,4,3,4/24/18,975000,SINGLE FAMILY
106 SANTANDER DR,0.2614,4486,2003,3,3,6/5/19,1157500,SINGLE FAMILY
106 SANTANDER DR,0.2614,4486,2003,3,3,4/24/17,1040000,SINGLE FAMILY
103 BILBOA DR,0.1871,3225,2003,3,3,3/15/17,766500,SINGLE FAMILY
4285 MAIN ST,0.0508,3056,2004,3,3,4/18/19,392500,TOWNHOUSE
4285 MAIN ST,0.0508,3056,2004,3,3,11/14/18,247000,TOWNHOUSE
4270 MAIN ST,0.0486,2760,2004,3,3,1/25/17,302500,TOWNHOUSE
4257 MAIN ST,0.0503,2760,2004,3,3,2/2/17,315000,TOWNHOUSE
4241 MAIN ST,0.0486,2760,2004,3,3,3/22/17,325000,TOWNHOUSE
4237 MAIN ST,0.0486,2760,2004,3,3,5/24/18,337500,TOWNHOUSE
4179 MAIN ST,0.0503,2760,2004,3,3,10/30/19,402500,TOWNHOUSE
4155 MAIN ST,0.0498,2760,2004,3,3,9/18/18,373500,TOWNHOUSE
204 FLORENCE DR,0.1553,3742,2004,4,3,6/14/19,647500,SINGLE FAMILY
187 SAN REMO DR,0.1932,3828,2004,5,3,6/24/19,667500,SINGLE FAMILY
187 SAN REMO DR,0.1932,3828,2004,5,3,3/17/17,630000,SINGLE FAMILY
165 SAN REMO DR,0.1278,3962,2004,4,3,4/6/18,580000,SINGLE FAMILY
160 FLORENCE DR,0.1868,3962,2004,4,3,10/15/18,666700,SINGLE FAMILY
152 BARCELONA DR,0.2089,4040,2004,4,3,5/29/19,1100000,SINGLE FAMILY
1467 CADES BAY AVE,0.0478,2760,2004,3,3,8/23/19,370000,TOWNHOUSE
1444 CUPCOY AVE,0.0506,2760,2004,3,3,10/23/19,375000,TOWNHOUSE
1444 CUPCOY AVE,0.0506,2760,2004,3,3,6/20/19,339200,TOWNHOUSE
1444 CORBISON POINT PL,0.0506,2760,2004,3,3,3/16/17,295000,TOWNHOUSE
123 BARCELONA DR,0.1377,3854,2004,3,3,4/12/19,606000,SINGLE FAMILY
107 BILBOA DR,0.1719,3785,2004,4,3,11/21/19,700000,SINGLE FAMILY
102 SANTIAGO DR,0.1633,4410,2004,4,3,6/29/18,880000,SINGLE FAMILY
505 CARAVELLE DR,0.1379,3691,2005,4,3,11/2/17,577500,SINGLE FAMILY
4345 SAVANNAH BAY PL,0.0529,3056,2005,3,3,7/20/18,365000,TOWNHOUSE
4332 BLOWING POINT PL,0.0335,2484,2005,3,3,9/19/19,315000,TOWNHOUSE
4332 BLOWING POINT PL,0.0335,2484,2005,3,3,1/13/18,290000,TOWNHOUSE
4324 MAIN ST,0.0503,2760,2005,3,3,4/11/19,370000,TOWNHOUSE
4324 MAIN ST,0.0503,2760,2005,3,3,12/27/16,305000,TOWNHOUSE
4324 BLOWING POINT PL,0.0503,2760,2005,3,3,11/2/18,345000,TOWNHOUSE
4321 SAVANNAH BAY PL,0.0503,2760,2005,3,3,6/13/19,350000,TOWNHOUSE
4320 BLOWING POINT PL,0.0503,2760,2005,3,3,5/4/17,315000,TOWNHOUSE
4312 BLOWING POINT PL,0.0335,2484,2005,4,3,3/13/18,279250,TOWNHOUSE
4126 OYSTER POND WAY,0.0473,2760,2005,3,3,9/17/18,332000,TOWNHOUSE
4106 OYSTER POND WAY,0.0473,2760,2005,3,3,5/23/18,299000,TOWNHOUSE
3255 COMMUNITY DR,0.0666,2901,2005,4,3,10/12/17,382500,TOWNHOUSE
3247 COMMUNITY DR,0.054,2901,2005,4,3,9/18/19,413000,TOWNHOUSE
295 CARAVELLE DR,0.1458,2674,2005,4,3,6/16/17,511875,SINGLE FAMILY
279 CARAVELLE DR,0.1458,3934,2005,4,3,1/2/18,599000,SINGLE FAMILY
271 CARAVELLE DR,0.1458,3850,2005,4,3,7/2/19,685000,SINGLE FAMILY
266 CARAVELLE DR,0.1579,3937,2005,5,3,7/5/17,720000,SINGLE FAMILY
262 CARAVELLE DR,0.2049,4108,2005,5,3,4/12/17,637000,SINGLE FAMILY
230 CARAVELLE DR,0.1809,4108,2005,5,3,7/17/19,640000,SINGLE FAMILY
227 CARAVELLE DR,0.1633,2674,2005,4,3,12/19/17,492000,SINGLE FAMILY
223 CARAVELLE DR,0.1308,3517,2005,4,3,10/23/18,629000,SINGLE FAMILY
214 CARAVELLE DR,0.2281,4074,2005,4,3,11/20/17,647000,SINGLE FAMILY
211 SORIANO DR,0.0776,2535,2005,3,3,4/21/17,335000,TOWNHOUSE
210 CARAVELLE DR,0.2296,4074,2005,4,3,8/15/19,734500,SINGLE FAMILY
210 CARAVELLE DR,0.2296,4074,2005,4,3,8/10/17,655500,SINGLE FAMILY
207 CARAVELLE DR,0.1948,2674,2005,4,3,4/5/19,535000,SINGLE FAMILY
155 SORIANO DR,0.0818,2535,2005,3,3,10/12/18,426000,TOWNHOUSE
1540 FREDERICK SMALL RD,0.052,2760,2005,3,3,5/9/18,348000,TOWNHOUSE
137 CARAVELLE DR,0.1479,2535,2005,3,3,5/15/19,399900,TOWNHOUSE
131 DUNMORE DR,0.1821,3557,2005,4,3,8/2/18,545000,SINGLE FAMILY
465 CARAVELLE DR,0.2052,3937,2006,5,3,10/26/18,632775,SINGLE FAMILY
190 QUARRY KNOLL WAY,0.043,2286,2006,3,3,5/8/19,309000,TOWNHOUSE
1735 COMMUNITY DR,0.2052,3937,2006,5,3,8/9/17,612000,SINGLE FAMILY
170 ENNIS LN,0.1729,4207,2006,4,3,2/6/19,690700,SINGLE FAMILY
166 ENNIS LN,0.1435,4460,2006,4,3,4/3/17,575000,SINGLE FAMILY
126 CASTRIES DR,0.13,3691,2006,4,3,3/8/19,625000,SINGLE FAMILY
126 CASTRIES DR,0.13,3691,2006,4,3,7/3/17,529000,SINGLE FAMILY
124 DUNMORE DR,0.1673,3472,2006,4,3,6/27/17,525000,SINGLE FAMILY
116 GLENCULLEN CIR,0.1485,4271,2006,4,3,7/30/19,595000,SINGLE FAMILY
115 ARKLOW AVE,0.2417,5058,2006,4,3,2/10/17,665000,SINGLE FAMILY
112 GLENCULLEN CIR,0.1837,5046,2006,4,3,7/27/17,535000,SINGLE FAMILY
111 BELLEFONTAINE LN,0.148,3691,2006,4,3,9/5/17,626500,SINGLE FAMILY
111 ARKLOW AVE,0.2073,4460,2006,4,3,12/5/16,625000,SINGLE FAMILY
108 MIDLETON WAY,0.1434,4151,2006,4,3,7/26/18,600000,SINGLE FAMILY
107 ARKLOW AVE,0.2004,4271,2006,4,3,8/6/19,717000,SINGLE FAMILY
102 WICKLOW LN,0.2009,4151,2006,4,3,11/10/17,585000,SINGLE FAMILY
3437 ELIZABETH ST,0.1692,3366,2007,4,3,6/20/19,610000,SINGLE FAMILY
3414 MALLORY BLVD,0.0702,3087,2007,3,3,5/15/19,385000,TOWNHOUSE
3356 MALLORY BLVD,0.0739,3045,2007,3,3,3/27/19,380000,TOWNHOUSE
166 BANDON LN,0.1447,3478,2007,4,3,2/8/19,600000,SINGLE FAMILY
155 ARKLOW AVE,0.2404,5058,2007,4,3,7/31/19,770000,SINGLE FAMILY
150 REGIONS WAY,0.0368,2244,2007,2,3,5/10/19,314000,TOWNHOUSE
136 REGIONS WAY,0.0405,2244,2007,2,3,9/20/17,285000,TOWNHOUSE
1311 DUVAL ST,0.1646,3197,2007,3,3,6/28/19,610000,SINGLE FAMILY
115 EDENBERRY AVE,0.1263,4271,2007,4,3,3/5/19,626000,SINGLE FAMILY
3280 WYMBERLY DR,0.1963,3197,2008,3,3,9/4/18,600000,SINGLE FAMILY
3277 WYMBERLY DR,0.1363,2852,2008,3,3,3/2/18,575000,SINGLE FAMILY
3269 WYMBERLY DR,0.1665,3669,2008,3,3,11/9/17,638000,SINGLE FAMILY
3240 WYMBERLY DR,0.268,4693,2008,4,3,1/12/18,775000,SINGLE FAMILY
170 BANDON LN,0.1762,4134,2008,4,3,12/9/16,607500,SINGLE FAMILY
162 BANDON LN,0.1447,3478,2008,4,3,3/18/19,570000,SINGLE FAMILY
162 BANDON LN,0.1447,3478,2008,4,3,2/9/18,535000,SINGLE FAMILY
1385 ISLAMORADA DR,0.1782,4523,2008,4,3,11/13/18,790000,SINGLE FAMILY
1361 ISLAMORADA DR,0.1508,3719,2008,4,3,10/29/19,679000,SINGLE FAMILY
134 BANDON LN,0.1592,3478,2009,4,3,11/26/18,585000,SINGLE FAMILY
1166 KEY LARGO ST,0.1377,2852,2009,3,3,3/23/18,562500,SINGLE FAMILY
1157 TROPICAL DR,0.1654,3534,2009,4,3,7/30/19,670000,SINGLE FAMILY
1153 KEY LARGO ST,0.1107,3823,2009,4,3,8/11/17,587500,SINGLE FAMILY
111 TULLAMORE AVE,0.2166,4271,2009,4,3,10/19/19,625000,SINGLE FAMILY
107 ASHFORD AVE,0.1708,3557,2009,4,3,6/2/17,537500,SINGLE FAMILY
103 ASHFORD AVE,0.1793,3557,2009,4,3,3/9/18,537000,SINGLE FAMILY
3463 MALLORY BLVD,0.1272,3719,2010,4,3,5/21/18,638000,SINGLE FAMILY
3439 MALLORY BLVD,0.1666,3534,2010,4,3,8/16/18,655000,SINGLE FAMILY
3419 MALLORY BLVD,0.1682,3534,2010,4,3,1/9/17,612500,SINGLE FAMILY
3314 DUVAL ST,0.2471,3197,2010,3,3,3/7/19,649000,SINGLE FAMILY
3306 DUVAL ST,0.2016,3197,2010,3,3,7/19/18,635000,SINGLE FAMILY
3305 CAROLINE DR,0.2355,3197,2010,3,3,10/12/18,635000,SINGLE FAMILY
1052 BIG PINE WAY,0.2267,3197,2010,3,3,4/12/17,649000,SINGLE FAMILY
3441 DUVAL ST,0.2777,3669,2011,4,3,12/18/17,665000,SINGLE FAMILY
3412 CAROLINE DR,0.154,2852,2011,3,3,3/14/19,570000,SINGLE FAMILY
3343 DUVAL ST,0.2644,3865,2011,4,3,4/14/17,685000,SINGLE FAMILY
3303 DUVAL ST,0.3201,6898,2011,4,3,9/13/19,1025000,SINGLE FAMILY
1159 JEAGA DR,0.241,3534,2011,4,3,1/24/17,630000,SINGLE FAMILY
3455 CAROLINE DR,0.1277,3719,2012,4,3,2/26/19,818127,SINGLE FAMILY
3424 CAROLINE DR,0.1676,3534,2012,4,3,6/29/17,649900,SINGLE FAMILY
3409 DUVAL ST,0.259,6898,2012,5,3,8/13/19,1250000,SINGLE FAMILY
3288 WYMBERLY DR,0.1963,3197,2012,3,3,3/7/17,605000,SINGLE FAMILY
1159 FREDERICK SMALL RD,0.3125,7206,2012,5,3,10/4/19,970000,SINGLE FAMILY
1114 WILSHIRE DR,0.336,3720,2012,3,3,5/21/18,499830,SINGLE FAMILY
1051 FREDERICK SMALL RD,0.2848,5266,2012,3,3,6/5/17,915000,SINGLE FAMILY
1025 JEAGA DR,0.3248,5266,2012,3,3,10/31/19,1030000,SINGLE FAMILY
1025 JEAGA DR,0.3248,5266,2012,3,3,2/27/18,866800,SINGLE FAMILY
2723 WYMBERLY DR,0.1268,3564,2013,4,3,12/8/17,615000,SINGLE FAMILY
2660 GREENWAY DR,0.2955,5432,2013,4,3,3/14/17,936000,SINGLE FAMILY
1354 BOURNE DR,0.1389,3564,2013,4,3,9/6/17,625000,SINGLE FAMILY
1347 TELFAIR DR,0.1484,2782,2013,3,3,5/14/19,550000,SINGLE FAMILY
2819 SUNBURY DR,0.1415,3564,2014,4,3,2/13/19,649900,SINGLE FAMILY
2719 WYMBERLY DR,0.1268,3512,2014,4,3,6/6/19,744900,SINGLE FAMILY
1391 DAKOTA DR,0.1899,3479,2014,4,3,5/3/17,712500,SINGLE FAMILY
1375 DAKOTA DR,0.1646,3726,2014,4,3,10/30/17,637500,SINGLE FAMILY
1403 DAKOTA DR,0.3019,4174,2016,4,3,7/21/19,790000,SINGLE FAMILY
1363 DAKOTA DR,0.1394,3694,2016,4,3,12/30/16,629998,SINGLE FAMILY
1131 TURNBRIDGE DR,0.19,3865,2016,4,3,12/29/16,658048,SINGLE FAMILY
3377 MALLORY BLVD,0.1651,4332,2017,3,3,12/22/17,557680,SINGLE FAMILY
3377 MALLORY BLVD,0.1651,4332,2017,3,3,12/22/17,557680,SINGLE FAMILY
3361 MALLORY BLVD,0.1275,4332,2017,3,3,12/29/17,496620,SINGLE FAMILY
3361 MALLORY BLVD,0.1275,4332,2017,3,3,12/29/17,496620,SINGLE FAMILY
2691 MALLORY BLVD,0.1323,3569,2017,4,3,2/28/17,604403,SINGLE FAMILY
2690 CAROLINE DR,0.141,3586,2017,4,3,10/11/18,739000,SINGLE FAMILY
2690 CAROLINE DR,0.141,3586,2017,4,3,8/8/18,739000,SINGLE FAMILY
2690 CAROLINE DR,0.141,3586,2017,4,3,2/13/17,622583,SINGLE FAMILY
2682 CAROLINE DR,0.1397,3622,2017,4,3,3/30/17,661208,SINGLE FAMILY
118 GOLF VILLAGE BLVD,0.3365,4907,2017,3,3,4/24/17,1300000,SINGLE FAMILY
1135 TURNBRIDGE DR,0.1913,3720,2017,4,3,2/20/17,629833,SINGLE FAMILY
1111 DAKOTA DR,0.1493,4332,2018,3,3,1/30/18,580000,SINGLE FAMILY
1056 COMMUNITY DR,0.1234,4332,2018,3,3,6/11/18,567224,SINGLE FAMILY
1056 COMMUNITY DR,0.1234,4332,2018,3,3,6/11/18,567224,SINGLE FAMILY
2590 GREENWAY DR,0.2597,4223,2019,4,3,6/28/17,2925000,SINGLE FAMILY
1127 DAKOTA DR,0.1503,4332,2019,3,3,12/20/17,525225,SINGLE FAMILY
1119 DAKOTA DR,0.1168,4332,2019,5,3,5/30/19,568000,SINGLE FAMILY
2632 GREENWAY DR,0.2514,4186,2021,4,3,6/28/17,2925000,SINGLE FAMILY
2624 GREENWAY DR,0.2514,4459,2022,3,3,6/28/17,2925000,SINGLE FAMILY
2612 GREENWAY DR,0.2912,4400,2022,4,3,6/28/17,2925000,SINGLE FAMILY
3318 GREENWAY DR,0.2797,6489,2023,5,3,5/14/18,265000,SINGLE FAMILY
2608 GREENWAY DR,0.293,5162,2023,4,3,6/28/17,2925000,SINGLE FAMILY
132 WATERFORD DR,0.183,3878,2001,6,4,7/17/17,690000,SINGLE FAMILY
132 WATERFORD DR,0.183,3878,2001,6,4,6/15/17,690000,SINGLE FAMILY
146 BARCELONA DR,0.2852,5049,2002,5,4,6/1/18,1196700,SINGLE FAMILY
114 SANTANDER DR,0.2614,5492,2002,5,4,11/4/19,1285000,SINGLE FAMILY
109 VALENCIA BLVD,0.2725,5084,2002,4,4,5/21/19,1200000,SINGLE FAMILY
109 VALENCIA BLVD,0.2725,5084,2002,4,4,3/14/17,1200000,SINGLE FAMILY
109 BILBOA DR,0.1719,5295,2002,4,4,8/6/18,885000,SINGLE FAMILY
108 SANTANDER DR,0.2614,4963,2002,4,4,11/1/18,1320000,SINGLE FAMILY
102 SEGOVIA WAY,0.3027,5796,2002,4,4,6/16/17,1200000,SINGLE FAMILY
4042 COMMUNITY DR,0.25,4598,2003,5,4,9/11/19,700000,SINGLE FAMILY
4041 COMMUNITY DR,0.2382,4789,2003,5,4,4/14/17,670000,SINGLE FAMILY
4019 COMMUNITY DR,0.2036,5113,2003,5,4,1/18/17,610000,SINGLE FAMILY
4014 COMMUNITY DR,0.1868,4704,2003,5,4,1/16/18,662000,SINGLE FAMILY
4003 COMMUNITY DR,0.236,5113,2003,5,4,5/24/17,760000,SINGLE FAMILY
320 MURCIA DR,0.1728,4775,2003,5,4,6/14/19,865000,SINGLE FAMILY
1932 JEAGA DR,0.2006,4598,2003,5,4,12/3/16,615000,SINGLE FAMILY
146 SANTIAGO DR,0.1607,4490,2003,4,4,12/11/17,749000,SINGLE FAMILY
